Sentiment,SentimentText
4,@CloverandBee YEA!! Way to go! Super excited for a great Midwest resource!!! Midwest pride! 
0,"@cloverdash A very small few, but not of the earlier ones that I want.  The US eBay has loads of collections but none of them ship here "
0,"@cloverdash It's gone all kinked up, after two hours spent straightening it last night  And I just woke up in a huff-no real reason!"
4,"@cloverdash lol, ok, theres' n offer you cant refuse  "
0,@cloverdash Never used to mind Barry but I have to officially hate him now he's joined Given at City 
0,@cloverdash Yea  And to make it worse I thought it was Tuesday
0,@clovergirl104 I'm sad we didn't get to go to Mongolie Grill 
0,@clovertised hello. are you finee 
0,"@clowee_tee I thought you were my loving, caring, nurturing good friend. But no, now that I know you want a tornado to sweep me away "
0,@Clowve next week is fine with me. wish you could go for urbanscapes too. 
4,@CLR407 a lil.  thanks. &lt;3
0,"@clreps Re that last thinger, 404 "
0,@clrzqstn I KNOW...Darnit and idk why I am jealous..I shouldn't be I hate the feeling 
0,@clrzqstn I know..I'm confused too  and I kinda only feel this way when i like like a guys..I'm soooo confused
0,@clrzqstn miss u2..and the worst thing posible hapend @thomasfiss is n0t in vfc anym0re  i cnt stop cryng.bt i will always love n suport h
0,"@cls I don't like the resolution, nor the screen size, nor the keyboard, nor the trackpad on the #eee so... "
0,@clseeyedleap hey gorg! Is it hot as an oven in NY cause it sure as hell is here in MIA...we miss u! U don't even write to me no more 
0,@clsp88 How cannn?! Don't hate me. I'm sorry. I will unregister myself. I am but a worm 
0,@clu101  learning for you? or someone else?
4,@clu2 - for real ?  ILPetey - what you got ?
0,"@club_esso Where are you!? Call me, I just got home. I miss you "
4,@clubalektrablue IHOP butter pecan syrup is AMAZING! so no judgments here! 
4,@clubalektrablue: hahahahaha...we looked hotter 
0,@clubberlang09 @damondnollan I thought u had my back damond! I see the IT brothers stick together  I didn't do anything wrong 
4,@clubhouseb  yaaaaay!!
4,@clubjade I &lt;3 Ren &amp; Stimpy. 
0,@clubjade I just wanted to feel included.... 
0,"@clubjuggler And thanks for hosting! That was lots of fun. Sorry about your ZFS partition, though. "
4,"@clubpenguincom club penguin rocks, i love the ninja belts "
0,@Clubpenguinfan3 bye - nobody tweeting 
0,@Clubpenguinfan3 U KNOW THAT!  u said u dont wanna talk 2 me 
4,@cluckhoff hello darling 
4,@cluebus Kiiiiim!! FTW?! What's up?!  I've already pinged your &quot;Fourtalia&quot; all over twitterland! ;-) #Otalia
4,@cluebus Very funny video!    &quot;Mullet with headlights?&quot;. 
4,"@clueless_bimbo @Steeffie Yeah all is well  Animal Liberation Front left a bomb in one of the university buildings, but it was false alarm"
4,@clueless_bimbo I guess so. I just don't like to leave things unfinished   Now if my job was acting...I'd have tons of fun with it hahha
0,@CluelessDUDE awww sorry buddy  listen to music..idk
4,@ChillWill23 YEAAAH BOYEEE!!! Just tryna do it officially... OFFICIALLY this time! Glad ya like the single bro... spread the good word! 
0,@ChiLLWiLL27 OooOoH annnnndd...STRIIIIIKE TREEEEE!!!! Ur Out Buddy...u only had 2 wait 24 hrs...ONE day!! Tsk tsk tsk. I'm disappointed 
0,@chillybreck Hope not they scare me 
4,"@chillybreck I've never seen a robot in that kinda outfit, I'm sure you look fine "
0,@chillybreck OMG that's a long day  Will wave to you later as I take son to cinema. Will stop off &amp; stock up (cinema way too expensive)
4,@ChillyOATL thanks for the bedtime lyrics.   i'm gone...
4,@chillzilla What can I say? I'm very good at multi-tasking. 
0,@ChilmarkD I'm very sorry to hear it didn't work out. Better to find out now than later I guess. 
0,@chilols @nnewsom I can go to my G-ma's beach. And that was what I was debating... I'm leaning towards no...  Was it really just raining?
4,@chilols Hacking Vista using Linux; Tyler I am proud of you! 
0,@Chilosa09 I didn't. Kiddo was not letting me watch.  gonna check it OT online before I head off to th temp job
4,@Chilosa09 very nice 
4,@chilvia @MoostacheVannie Three way tweeting = the sex 
4,@chilvia I love Aussie *u* Everyone is like AYE MATE! 
0,@chilvia There are a lot of things wrong with me  AND YEAHHHH ! THAT STUFF IS SO GOOD D: IT'S HEAVENLY  !
0,"@chimamex Did you try Firefox, Safari or IE? Lunascape and Sleipnir are unfortunately not supported at this time... "
4,"@ChimeraX *Hand up* Me, I'm going  #localgovcamp"
0,@chimmykins I know not good is it. I can't go 2 the talk bcoz of my travel arrangements  tho might be a good thing so I dont hear spoilers
4,@chimoose if you can get a flight here for #levywedding I have some great food and a lot of fun waiting for you 
4,@chiMoT  overtime juga kagak dibayarrrr 
4,@chimpocalypse haha that's exactly what he'd do! And giggle while he takes it off as well 
0,@chimpocalypse i don't get the pun? &quot;holey&quot;? #punsareonlyfunnywhenigetthem 
4,@chin2to yeah ... cheers 
0,@chin8 we came to the studio but no one was there.........  gonna go through video footage tomorrow with femi!
4,"@chin80 rediff, mirror, india abroad, wherever I can "
4,@china__cat That's a wonderful idea! I must just do that. Nazi otter mod! 
0,@China_Belle yes. Idina is scary in chess 
0,"@china_cat grandma just got put into hospice  and theres no return from hospice shes been sick for a while, u just never expect it i guess"
4,"@china_doll26 can't pass a day without listening to music, right? "
0,@china8978 it got cancelled 
4,@ChinaBlue79 Awww you don't look a day older than Sonic The Hedgehog 
4,@ChinaBlue79 I prefer to watch others clean  actually I don't mind vacumming
4,@ChinaBlue79 Thanks for the follow.  Fab bio! 
0,@ChinaBlue79 Yes it was quite painful. 
4,@chinacat I realized  I feel career persuits on free time always take a backseat unless you are doing it for fun.So wait till time allows!
0,@chinacat you lucky duck! I really wanted to go this year but I'll be omw back from NYC when #bonnaroo starts  no phish superjam for meh
0,@cluelessly_moi I KNOW. It's going to be a long wait. 
0,@ClumpsOfMascara Poor B!  Maybe not very hot soup? Blender needed. Http://xrl.us/bex3wt
4,@clumsyclover Just send us an email with the correct email and we will fix it for you.  So glad you joined in the fun!  
0,"@clumsyclover oh man, I don't "
4,@Clumsyflic haha don't take it to heart so much  shes an idiot!!
0,"@Clumsyflic hey flic? u cool? ye it wont let me vote either  dont no whats goin on, ahhh, its really annoyin Â¬__Â¬"
4,@Clumsyflic thanks!  so glad it's over! hope it went well for you too. xxx
4,@clumsyinlove16 oh and yea it is you and kayla. 
4,@clumsywinnieeh hi5- anyways brandi cyrus got new photos 
4,@Clumsyxheart 
4,@Clumsyxheart  haha thxs!   XD
0,@clunkclunk baaahhhh thanks for the update  kwod was the first sac station I listened to back in the summer of '94 in Davis. End of an era
4,@clurrburr09 the creeper was the gangster following me slash harrassing mo! And i know  you looked pretty snazzy yourself fool!
0,"@Clurrr my exact day.  the boxing man annoys me, as soon as i get into one rhythm he changes it and i get left behind again "
0,@clutchfans Think Rockets should keep Yao if he's getting hurt almost every year ? 
4,"@cluttermonkey12 It's typical about the weather isn't it? We've had a whole weekend with no ink, rollers or sketchbooks in sight "
4,"@clvrmnky: s/coffee/beer.  go on, it's late enough. "
0,@clwaddell maybe verizon is down.  defy the miles anyway.
0,@Clwydian nah ;) when a single person posts about 200 tweets a day is hard to cope with on my android phone when I'm unable to filter 
0,"@Clydebuilt Aw, hell  That's crappy news."
0,@Clydeville cheers - yeah a lot on right now ... bloody jury duty next week   - u guys keeping well - it's not long now till the big move
4,@Clynesquash ask him if he wants a game for Caley Thistle 
0,"@CLYx hey i had irritated eyes tooo, i couldnt see a thing today  is gg airing (SEASON3)?"
4,@cm_rokr you're welcome 
4,@cM5y_fawkes Your house is famous! didn't you know? ;D I'm guessing it's because everyone's practically familiar with your house. 
4,@cM5y_fawkes You're online! Cool.  Hi!
0,"@Cmacbrohn87 i wish that was it. But no, its my female-ness attacking my tummy  Chris you gotta save me"
4,"@cmaecy Definitely, I miss him so much  I'll give him a SUPER BIG hug. Hahaa.. Gosh, im sooo excited!"
4,@cmaecy sent you a dm  yup pandesal is delicious!!!
0,@cmaecy where have you been? and where's @nareejo? i miss her 
4,@cmaisannes Eating pie   And actually meeting a bunch of people!
4,@CMajor but it's so fun 
0,"@cmalachi no, no!!! He &quot;killed&quot; it like GREAT!! I don't perform in my hosting night(s)  unless there is x @ the end"
4,@cmantito Its cool!  I totally agreed with it. Glad to hear your doing OK in your exams! Post your grades once you get them! 
4,"@cmantito To bling up your #linux #GNOME desktop try http://gnome-look.org/ lots of icons, themes, w/papers, splashes, screenlets etc... "
4,@CManzzzz Yup.... A little sad but at least i have 3 peeps i know who are reading and reply 
4,@ChinaLuxury thanks 
0,@chinaq Indeed.... not much happening 
0,@chinathedoll idk yet 
4,@chinatownkid it is a fastfood place but its like the best haha yea u havent lived til u had in-n-out 
4,@CHIndustryMag *waving*  ck oit my site www.ntheevent.com
4,@ChineseChik525 Thank you! 
4,@chinewinelover I was out till late so didnlt get a chance. Tasting note will be on twitter later 
4,"@chinewinelover there were quite a few wine April fools, but wine is so much fun (or so odd) we don't really need jokes "
0,@chingaholic 
4,@chingmun like @vanillasuicide  says &quot;he's a real gamer&quot;. 
4,"@chiniehdiaz  Yep, good food  (especially deep dish pizza), gorgeous lakefront, and tons of theater, museums, bars, clubs, and more "
4,@chiniehdiaz @daisyx I love that song too. And the countdown for Chuck is final as well  Just as I tweeted lol. Great minds work alike 
0,@chiniehdiaz Chinie! WHY would you post that?! I'm on a diet! And now craving chocolate.  LOL. How is your day going?
4,@chiniehdiaz GOOD MORNING! 
4,"@chiniehdiaz Haha! Nope, but why does this make us silly?! "
4,@chiniehdiaz Hahaha!  you should come and see us here! it's a riot every day!
4,"@chiniehdiaz HAHAHA! I know, I'm just kidding around. Nope, I don't want to go in to them now, gotta work. hahaha, maybe later "
0,@chiniehdiaz Im out of it..havent had any in days 
4,"@chiniehdiaz lol, just realized I posted that under this account! Will have to repost on the other one, b/c I have other BN fans there. "
4,@chiniehdiaz LOL. Family and friends looking at us as weirdos is what U often have from having your own interests.But whu cares! 
4,@chiniehdiaz oh! I read the wrong tweet! Tehe! 
0,"@chiniehdiaz Sometimes, it is! Now I feel bad about it. "
4,@chiniehdiaz thanks! i'll def do that.  and if you like The National you might want to check out their song 'Slow Show'.
4,@chiniehdiaz yeah I saw!! 
4,@chinitapr3 you can come!  and no its not too much food! @whatescohas2say
4,@chinkchilla Where do you teach? 
4,@chinkeykeekai Ummm ... have you looked on your head? 
0,@ChinkIsHisName 
4,@Chinkyeyesz Now when have I ever disrespected you 
4,@Chinkygirlmel  good luck mels! 
4,"@Chinkygirlmel boy you're on top of things! I'm doing my best with her. You're right, more to come soon. "
0,"@chinnarin no, in talks with Man Shitty  MAN SHITTY! WHY!"
4,@chinnarin where where show mee! 
4,@chinni2487 who'd have imagined that... 2-3 months before 
4,"@Chino_91710 we playing live @ Shamrocks around 9pm. Are you over 21? If so, you can come  It's a free female fronted heavy rock show!"
4,@ChinoDolla good choice with the default pic chino hahahahhaa you know its my favorite pic of you!!!!!!!! you big ol baby 
4,@ChinoDolla yaaaaay! i knew you loved me 
4,@chinowmoreno Hi chino!  you should make a nice cover of this song! Like you did with &quot;simple man&quot; and &quot;No Ordinary Love &quot;!
0,@chinozomgwtfbbq  thats awful 
0,@chinozomgwtfbbq hahaha i think they would force me to!  what did your titas say?
4,@backstreetboys Goodnights and sleep well guys...love and kisses from PR! 
0,"@backstreetboys Guys, I don't know why but someone deleted your results in Twitter competition. I'm upset  #BSB"
4,@backstreetboys hahahaha it's better when u'r around  Let's GOOOO!!!! #BSB #BSB #BSB #BSB #BSB #BSB #BSB
4,@backstreetboys Happy B-Day Backstreet!!  Kisses and Hugs from BR Fans!
4,@backstreetboys have a nice weekend for my lovely boys!  I love you 4 so much!!!!!  Sweet kisses from me (Brazil)! 
4,"@backstreetboys heey, sexy boys! when is your album goin to be readdy?  can't wait! ~KTBSPA"
4,@backstreetboys hey B-Rye...lol. j/k LOVED UR ANSWERS!! I knew u were gonna say to be Baylee for a day! 
4,@backstreetboys hey guys...I'm getting curious... 
4,@backstreetboys Hi guys  #BSB
4,@backstreetboys hi i decided to try to put my question here also  is it clear when can we expekt new single or the ALBUM ;)))
